sample,timestamp_ns,cpu_package_energy_J,cores_energy_J,temperature_C,interval_us
1,119974436989499,0.029724,0.009704,42.0,10000
2,119974446985697,0.026856,0.006775,43.0,10000
3,119974456984203,0.026184,0.006348,42.0,10000
4,119974466984056,0.027221,0.007324,43.0,10000
5,119974476985244,0.026734,0.005920,43.0,10000
6,119974486984395,0.026977,0.006836,42.0,10000
7,119974496984499,0.026978,0.006348,43.0,10000
8,119974506983845,0.028015,0.006958,41.0,10000
9,119974516984704,0.026550,0.006470,42.0,10000
10,119974526985010,0.026489,0.006836,43.0,10000
11,119974536986995,0.026245,0.006469,43.0,10000
12,119974546985303,0.026978,0.006897,42.0,10000
13,119974556984971,0.027343,0.006958,43.0,10000
14,119974566984287,0.030274,0.006775,43.0,10000
15,119974576984749,0.027160,0.006409,43.0,10000
16,119974586986657,0.026551,0.007019,41.0,10000
17,119974596984808,0.025939,0.006347,42.0,10000
18,119974606984895,0.027039,0.006775,43.0,10000
19,119974616984651,0.026794,0.006348,43.0,10000
20,119974626984723,0.029968,0.007568,43.0,10000
21,119974636984775,0.024414,0.005921,42.0,10000
22,119974646984124,0.027527,0.006775,43.0,10000
23,119974656984765,0.026428,0.006897,42.0,10000
24,119974666984515,0.027527,0.006530,43.0,10000
25,119974676984671,0.026306,0.006409,43.0,10000
26,119974686984915,0.027283,0.007263,43.0,10000
27,119974696984990,0.026245,0.005798,43.0,10000
28,119974706984566,0.027771,0.007019,42.0,10000
29,119974716984697,0.027038,0.006470,42.0,10000
30,119974726984784,0.026978,0.006531,42.0,10000
31,119974736985094,0.026062,0.006348,43.0,10000
32,119974746984807,0.028198,0.007263,43.0,10000
33,119974756985774,0.026733,0.006775,43.0,10000
34,119974766984608,0.030884,0.006652,43.0,10000
35,119974776985009,0.027954,0.006592,43.0,10000
36,119974786984501,0.027344,0.006836,43.0,10000
37,119974796984254,0.026184,0.006287,43.0,10000
38,119974806984781,0.027771,0.007019,43.0,10000
39,119974816984550,0.026306,0.006408,42.0,10000
40,119974826984885,0.028747,0.007080,42.0,10000
41,119974836984260,0.023743,0.005982,43.0,10000
42,119974846984732,0.026672,0.007324,42.0,10000
43,119974856984849,0.025574,0.005921,43.0,10000
44,119974866985425,0.026611,0.006835,43.0,10000
45,119974876984722,0.026245,0.006287,41.0,10000
46,119974886984540,0.026306,0.007263,41.0,10000
47,119974896984227,0.026734,0.005860,43.0,10000
48,119974906984523,0.025817,0.006774,43.0,10000
49,119974916984253,0.026490,0.006592,41.0,10000
50,119974926984946,0.026855,0.007508,42.0,10000
51,119974936984523,0.025757,0.006042,41.0,10000
52,119974946985067,0.026855,0.007141,43.0,10000
