sample,timestamp_ns,cpu_package_energy_J,cores_energy_J,temperature_C,interval_us
1,59835065507800,0.061279,0.037476,50.0,10000
2,59835075504870,0.059387,0.036376,49.0,10000
3,59835085504504,0.057312,0.035279,49.0,10000
4,59835095504640,0.064514,0.039489,49.0,10000
5,59835105505056,0.057556,0.039124,49.0,10000
6,59835115504631,0.064575,0.035827,49.0,10000
7,59835125504704,0.062561,0.038819,50.0,10000
8,59835135504369,0.058898,0.036010,50.0,10000
9,59835145504796,0.063050,0.038635,50.0,10000
10,59835155504840,0.061279,0.037659,48.0,10000
11,59835165505114,0.061096,0.037476,49.0,10000
12,59835175504354,0.061218,0.037231,50.0,10000
13,59835185504795,0.062317,0.038208,50.0,10000
14,59835195505120,0.054870,0.033569,50.0,10000
15,59835205505203,0.064880,0.039490,49.0,10000
16,59835215504263,0.061279,0.037292,50.0,10000
17,59835225504635,0.062988,0.038757,49.0,10000
18,59835235504236,0.058289,0.033936,50.0,10000
19,59835245504881,0.068847,0.041015,50.0,10000
20,59835255505012,0.061524,0.037598,49.0,10000
21,59835265504532,0.061462,0.037475,49.0,10000
22,59835275504864,0.060669,0.037293,49.0,10000
23,59835285504636,0.061401,0.037536,50.0,10000
24,59835295504959,0.054809,0.033508,50.0,10000
25,59835305504448,0.066834,0.040955,49.0,10000
26,59835315504436,0.061462,0.037720,50.0,10000
27,59835325504855,0.060974,0.037353,50.0,10000
28,59835335504507,0.061096,0.037353,50.0,10000
29,59835345505189,0.059143,0.036133,49.0,10000
30,59835355504429,0.062988,0.038818,49.0,10000
31,59835365504895,0.060486,0.037049,49.0,10000
32,59835375504691,0.061950,0.038024,49.0,10000
33,59835385504933,0.060608,0.037049,50.0,10000
34,59835395504926,0.060608,0.037109,49.0,10000
35,59835405505089,0.061889,0.037842,49.0,10000
36,59835415504172,0.060974,0.037231,49.0,10000
37,59835425505184,0.060974,0.037414,49.0,10000
38,59835435505192,0.061401,0.037781,50.0,10000
39,59835445504887,0.062561,0.037842,49.0,10000
40,59835455504706,0.064209,0.037353,49.0,10000
41,59835465504614,0.059326,0.036133,49.0,10000
42,59835475504783,0.063110,0.038818,49.0,10000
43,59835485504326,0.058838,0.036011,49.0,10000
44,59835495504727,0.062927,0.038635,50.0,10000
45,59835505504756,0.058533,0.035950,49.0,10000
46,59835515505238,0.063476,0.039001,49.0,10000
47,59835525504416,0.061340,0.037537,50.0,10000
48,59835535505035,0.055359,0.033813,50.0,10000
49,59835545505039,0.065063,0.039734,49.0,10000
50,59835555505020,0.063843,0.039123,49.0,10000
51,59835565504375,0.058716,0.035828,49.0,10000
52,59835575504479,0.063537,0.038818,50.0,10000
53,59835585505017,0.060974,0.037231,49.0,10000
54,59835595505112,0.061828,0.037720,49.0,10000
55,59835605504984,0.060730,0.037048,50.0,10000
56,59835615505862,0.062134,0.037659,49.0,10000
57,59835625505124,0.059082,0.036010,49.0,10000
58,59835635505150,0.060974,0.037171,49.0,10000
59,59835645505166,0.064147,0.038757,49.0,10000
